Group,Intention,Freq,N,SurveyName,Country,StartYear
"Not Married, Not Sexually Active",Use Later,0.198759943,4344,TLIR71FL.DTA,Timor-Leste,2016
"Not Married, Sexually Active",Does Not Intend,0.498777151,47,TLIR71FL.DTA,Timor-Leste,2016
"Not Married, Sexually Active",Unsure About Use,0.280138102,47,TLIR71FL.DTA,Timor-Leste,2016
"Not Married, Sexually Active",Use Later,0.221084747,47,TLIR71FL.DTA,Timor-Leste,2016
All Never Users,Does Not Intend,0.464805509,6351,TGIR61FL.DTA,Togo,2013
All Never Users,Unsure About Use,0.15676656,6351,TGIR61FL.DTA,Togo,2013
All Never Users,Use Later,0.378427931,6351,TGIR61FL.DTA,Togo,2013
"Infecund, Menopausal",Does Not Intend,0.781194915,1227,TGIR61FL.DTA,Togo,2013
"Infecund, Menopausal",Unsure About Use,0.087110643,1227,TGIR61FL.DTA,Togo,2013
"Infecund, Menopausal",Use Later,0.131694442,1227,TGIR61FL.DTA,Togo,2013
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.385739654,2613,TGIR61FL.DTA,Togo,2013
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.132646246,2613,TGIR61FL.DTA,Togo,2013
"Married, Does Not Want Child within 2 Years",Use Later,0.4816141,2613,TGIR61FL.DTA,Togo,2013
"Married, Wants Child within 2 Years",Does Not Intend,0.552335791,461,TGIR61FL.DTA,Togo,2013
"Married, Wants Child within 2 Years",Unsure About Use,0.165824455,461,TGIR61FL.DTA,Togo,2013
"Married, Wants Child within 2 Years",Use Later,0.281839754,461,TGIR61FL.DTA,Togo,2013
"Not Married, Not Sexually Active",Does Not Intend,0.367300403,1686,TGIR61FL.DTA,Togo,2013
"Not Married, Not Sexually Active",Unsure About Use,0.228288951,1686,TGIR61FL.DTA,Togo,2013
"Not Married, Not Sexually Active",Use Later,0.404410646,1686,TGIR61FL.DTA,Togo,2013
"Not Married, Sexually Active",Does Not Intend,0.321880762,364,TGIR61FL.DTA,Togo,2013
"Not Married, Sexually Active",Unsure About Use,0.191014733,364,TGIR61FL.DTA,Togo,2013
"Not Married, Sexually Active",Use Later,0.487104506,364,TGIR61FL.DTA,Togo,2013
All Never Users,Does Not Intend,0.210504376,3084,TRIR61FL.DTA,Turkey,2013
All Never Users,In Next 12 Months,0.052706621,3084,TRIR61FL.DTA,Turkey,2013
All Never Users,Unsure About Use,0.163866656,3084,TRIR61FL.DTA,Turkey,2013
All Never Users,Use Later,0.572922347,3084,TRIR61FL.DTA,Turkey,2013
"Infecund, Menopausal",Does Not Intend,0.838996854,275,TRIR61FL.DTA,Turkey,2013
"Infecund, Menopausal",In Next 12 Months,0.006786407,275,TRIR61FL.DTA,Turkey,2013
"Infecund, Menopausal",Unsure About Use,0.059389989,275,TRIR61FL.DTA,Turkey,2013
"Infecund, Menopausal",Use Later,0.09482675,275,TRIR61FL.DTA,Turkey,2013
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.190934635,204,TRIR61FL.DTA,Turkey,2013
"Married, Does Not Want Child within 2 Years",In Next 12 Months,0.396802395,204,TRIR61FL.DTA,Turkey,2013
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.096473191,204,TRIR61FL.DTA,Turkey,2013
"Married, Does Not Want Child within 2 Years",Use Later,0.31578978,204,TRIR61FL.DTA,Turkey,2013
"Married, Wants Child within 2 Years",Does Not Intend,0.440629806,45,TRIR61FL.DTA,Turkey,2013
"Married, Wants Child within 2 Years",In Next 12 Months,0.16941827,45,TRIR61FL.DTA,Turkey,2013
"Married, Wants Child within 2 Years",Unsure About Use,0.103231531,45,TRIR61FL.DTA,Turkey,2013
"Married, Wants Child within 2 Years",Use Later,0.286720393,45,TRIR61FL.DTA,Turkey,2013
"Not Married, Not Sexually Active",Does Not Intend,0.707307808,46,TRIR61FL.DTA,Turkey,2013
"Not Married, Not Sexually Active",In Next 12 Months,0,46,TRIR61FL.DTA,Turkey,2013
"Not Married, Not Sexually Active",Unsure About Use,0.011768105,46,TRIR61FL.DTA,Turkey,2013
"Not Married, Not Sexually Active",Use Later,0.280924087,46,TRIR61FL.DTA,Turkey,2013
"Not Married, Sexually Active",Does Not Intend,0.145949076,2514,TRIR61FL.DTA,Turkey,2013
"Not Married, Sexually Active",In Next 12 Months,0.036913987,2514,TRIR61FL.DTA,Turkey,2013
"Not Married, Sexually Active",Unsure About Use,0.180548749,2514,TRIR61FL.DTA,Turkey,2013
"Not Married, Sexually Active",Use Later,0.636588188,2514,TRIR61FL.DTA,Turkey,2013
All Never Users,Does Not Intend,0.385009274,8206,UGIR7BFL.DTA,Uganda,2016
All Never Users,Unsure About Use,0.074560241,8206,UGIR7BFL.DTA,Uganda,2016
All Never Users,Use Later,0.540430485,8206,UGIR7BFL.DTA,Uganda,2016
"Infecund, Menopausal",Does Not Intend,0.733363479,1217,UGIR7BFL.DTA,Uganda,2016
"Infecund, Menopausal",Unsure About Use,0.061019921,1217,UGIR7BFL.DTA,Uganda,2016
"Infecund, Menopausal",Use Later,0.2056166,1217,UGIR7BFL.DTA,Uganda,2016
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.300891406,2348,UGIR7BFL.DTA,Uganda,2016
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.041279446,2348,UGIR7BFL.DTA,Uganda,2016
"Married, Does Not Want Child within 2 Years",Use Later,0.657829149,2348,UGIR7BFL.DTA,Uganda,2016
"Married, Wants Child within 2 Years",Does Not Intend,0.428472656,551,UGIR7BFL.DTA,Uganda,2016
"Married, Wants Child within 2 Years",Unsure About Use,0.056547336,551,UGIR7BFL.DTA,Uganda,2016
"Married, Wants Child within 2 Years",Use Later,0.514980008,551,UGIR7BFL.DTA,Uganda,2016
"Not Married, Not Sexually Active",Does Not Intend,0.333795606,3588,UGIR7BFL.DTA,Uganda,2016
"Not Married, Not Sexually Active",Unsure About Use,0.105685234,3588,UGIR7BFL.DTA,Uganda,2016
"Not Married, Not Sexually Active",Use Later,0.56051916,3588,UGIR7BFL.DTA,Uganda,2016
"Not Married, Sexually Active",Does Not Intend,0.292839334,502,UGIR7BFL.DTA,Uganda,2016
"Not Married, Sexually Active",Unsure About Use,0.039694801,502,UGIR7BFL.DTA,Uganda,2016
"Not Married, Sexually Active",Use Later,0.667465865,502,UGIR7BFL.DTA,Uganda,2016
All Never Users,Does Not Intend,0.355083704,4828,UGIR60FL.DTA,Uganda,2011
All Never Users,Unsure About Use,0.072345202,4828,UGIR60FL.DTA,Uganda,2011
All Never Users,Use Later,0.571154424,4828,UGIR60FL.DTA,Uganda,2011
All Never Users,Missing,0.001416669,4828,UGIR60FL.DTA,Uganda,2011
"Infecund, Menopausal",Does Not Intend,0.699490646,863,UGIR60FL.DTA,Uganda,2011
"Infecund, Menopausal",Unsure About Use,0.057431792,863,UGIR60FL.DTA,Uganda,2011
"Infecund, Menopausal",Use Later,0.240798582,863,UGIR60FL.DTA,Uganda,2011
"Infecund, Menopausal",Missing,0.002278981,863,UGIR60FL.DTA,Uganda,2011
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.256482599,1699,UGIR60FL.DTA,Uganda,2011
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.060103345,1699,UGIR60FL.DTA,Uganda,2011
"Married, Does Not Want Child within 2 Years",Use Later,0.681693979,1699,UGIR60FL.DTA,Uganda,2011
"Married, Does Not Want Child within 2 Years",Missing,0.001720077,1699,UGIR60FL.DTA,Uganda,2011
"Married, Wants Child within 2 Years",Does Not Intend,0.489472388,369,UGIR60FL.DTA,Uganda,2011
"Married, Wants Child within 2 Years",Unsure About Use,0.048609441,369,UGIR60FL.DTA,Uganda,2011
"Married, Wants Child within 2 Years",Use Later,0.461918172,369,UGIR60FL.DTA,Uganda,2011
"Married, Wants Child within 2 Years",Missing,0,369,UGIR60FL.DTA,Uganda,2011
"Not Married, Not Sexually Active",Does Not Intend,0.258909337,1838,UGIR60FL.DTA,Uganda,2011
"Not Married, Not Sexually Active",Unsure About Use,0.095741654,1838,UGIR60FL.DTA,Uganda,2011
"Not Married, Not Sexually Active",Use Later,0.644338885,1838,UGIR60FL.DTA,Uganda,2011
"Not Married, Not Sexually Active",Missing,0.001010125,1838,UGIR60FL.DTA,Uganda,2011
"Not Married, Sexually Active",Does Not Intend,0.376362406,59,UGIR60FL.DTA,Uganda,2011
"Not Married, Sexually Active",Unsure About Use,0.049412826,59,UGIR60FL.DTA,Uganda,2011
"Not Married, Sexually Active",Use Later,0.574224768,59,UGIR60FL.DTA,Uganda,2011
"Not Married, Sexually Active",Missing,0,59,UGIR60FL.DTA,Uganda,2011
All Never Users,Does Not Intend,0.299044783,5662,ZMIR71FL.DTA,Zambia,2018
All Never Users,Unsure About Use,0.119531308,5662,ZMIR71FL.DTA,Zambia,2018
All Never Users,Use Later,0.581423909,5662,ZMIR71FL.DTA,Zambia,2018
"Infecund, Menopausal",Does Not Intend,0.656466314,834,ZMIR71FL.DTA,Zambia,2018
"Infecund, Menopausal",Unsure About Use,0.100219162,834,ZMIR71FL.DTA,Zambia,2018
"Infecund, Menopausal",Use Later,0.243314524,834,ZMIR71FL.DTA,Zambia,2018
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.30777928,958,ZMIR71FL.DTA,Zambia,2018
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.058676843,958,ZMIR71FL.DTA,Zambia,2018
"Married, Does Not Want Child within 2 Years",Use Later,0.633543877,958,ZMIR71FL.DTA,Zambia,2018
"Married, Wants Child within 2 Years",Does Not Intend,0.423588661,269,ZMIR71FL.DTA,Zambia,2018
"Married, Wants Child within 2 Years",Unsure About Use,0.068190207,269,ZMIR71FL.DTA,Zambia,2018
"Married, Wants Child within 2 Years",Use Later,0.508221132,269,ZMIR71FL.DTA,Zambia,2018
"Not Married, Not Sexually Active",Does Not Intend,0.202705675,2975,ZMIR71FL.DTA,Zambia,2018
"Not Married, Not Sexually Active",Unsure About Use,0.158396518,2975,ZMIR71FL.DTA,Zambia,2018
"Not Married, Not Sexually Active",Use Later,0.638897806,2975,ZMIR71FL.DTA,Zambia,2018
"Not Married, Sexually Active",Does Not Intend,0.213172868,626,ZMIR71FL.DTA,Zambia,2018
"Not Married, Sexually Active",Unsure About Use,0.068617655,626,ZMIR71FL.DTA,Zambia,2018
"Not Married, Sexually Active",Use Later,0.718209477,626,ZMIR71FL.DTA,Zambia,2018
All Never Users,Does Not Intend,0.249839684,7395,ZMIR61FL.DTA,Zambia,2013
All Never Users,Unsure About Use,0.122521418,7395,ZMIR61FL.DTA,Zambia,2013
All Never Users,Use Later,0.627638898,7395,ZMIR61FL.DTA,Zambia,2013
"Infecund, Menopausal",Does Not Intend,0.677111972,1032,ZMIR61FL.DTA,Zambia,2013
"Infecund, Menopausal",Unsure About Use,0.108593136,1032,ZMIR61FL.DTA,Zambia,2013
"Infecund, Menopausal",Use Later,0.214294892,1032,ZMIR61FL.DTA,Zambia,2013
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.193888003,1624,ZMIR61FL.DTA,Zambia,2013
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.065424141,1624,ZMIR61FL.DTA,Zambia,2013
"Married, Does Not Want Child within 2 Years",Use Later,0.740687856,1624,ZMIR61FL.DTA,Zambia,2013
"Married, Wants Child within 2 Years",Does Not Intend,0.309554515,354,ZMIR61FL.DTA,Zambia,2013
"Married, Wants Child within 2 Years",Unsure About Use,0.073340775,354,ZMIR61FL.DTA,Zambia,2013
"Married, Wants Child within 2 Years",Use Later,0.61710471,354,ZMIR61FL.DTA,Zambia,2013
"Not Married, Not Sexually Active",Does Not Intend,0.164467251,3568,ZMIR61FL.DTA,Zambia,2013
"Not Married, Not Sexually Active",Unsure About Use,0.165439213,3568,ZMIR61FL.DTA,Zambia,2013
"Not Married, Not Sexually Active",Use Later,0.670093536,3568,ZMIR61FL.DTA,Zambia,2013
"Not Married, Sexually Active",Does Not Intend,0.163559621,817,ZMIR61FL.DTA,Zambia,2013
"Not Married, Sexually Active",Unsure About Use,0.082201541,817,ZMIR61FL.DTA,Zambia,2013
"Not Married, Sexually Active",Use Later,0.754238838,817,ZMIR61FL.DTA,Zambia,2013
All Never Users,Does Not Intend,0.257110939,3131,ZWIR71FL.DTA,Zimbabwe,2015
All Never Users,Unsure About Use,0.041461778,3131,ZWIR71FL.DTA,Zimbabwe,2015
All Never Users,Use Later,0.701427283,3131,ZWIR71FL.DTA,Zimbabwe,2015
"Infecund, Menopausal",Does Not Intend,0.630432591,469,ZWIR71FL.DTA,Zimbabwe,2015
"Infecund, Menopausal",Unsure About Use,0.051462515,469,ZWIR71FL.DTA,Zimbabwe,2015
"Infecund, Menopausal",Use Later,0.318104894,469,ZWIR71FL.DTA,Zimbabwe,2015
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.302576234,293,ZWIR71FL.DTA,Zimbabwe,2015
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.019309612,293,ZWIR71FL.DTA,Zimbabwe,2015
"Married, Does Not Want Child within 2 Years",Use Later,0.678114155,293,ZWIR71FL.DTA,Zimbabwe,2015
"Married, Wants Child within 2 Years",Does Not Intend,0.359129915,191,ZWIR71FL.DTA,Zimbabwe,2015
"Married, Wants Child within 2 Years",Unsure About Use,0.016391436,191,ZWIR71FL.DTA,Zimbabwe,2015
"Married, Wants Child within 2 Years",Use Later,0.62447865,191,ZWIR71FL.DTA,Zimbabwe,2015
"Not Married, Not Sexually Active",Does Not Intend,0.159823101,2075,ZWIR71FL.DTA,Zimbabwe,2015
"Not Married, Not Sexually Active",Unsure About Use,0.045915417,2075,ZWIR71FL.DTA,Zimbabwe,2015
"Not Married, Not Sexually Active",Use Later,0.794261482,2075,ZWIR71FL.DTA,Zimbabwe,2015
"Not Married, Sexually Active",Does Not Intend,0.142454996,103,ZWIR71FL.DTA,Zimbabwe,2015
"Not Married, Sexually Active",Unsure About Use,0.027281502,103,ZWIR71FL.DTA,Zimbabwe,2015
"Not Married, Sexually Active",Use Later,0.830263502,103,ZWIR71FL.DTA,Zimbabwe,2015
All Never Users,Does Not Intend,0.267250098,3309,ZWIR62FL.DTA,Zimbabwe,2010
All Never Users,Unsure About Use,0.085438409,3309,ZWIR62FL.DTA,Zimbabwe,2010
All Never Users,Use Later,0.647311493,3309,ZWIR62FL.DTA,Zimbabwe,2010
"Infecund, Menopausal",Does Not Intend,0.592105947,777,ZWIR62FL.DTA,Zimbabwe,2010
"Infecund, Menopausal",Unsure About Use,0.081238613,777,ZWIR62FL.DTA,Zimbabwe,2010
"Infecund, Menopausal",Use Later,0.32665544,777,ZWIR62FL.DTA,Zimbabwe,2010
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.257754273,396,ZWIR62FL.DTA,Zimbabwe,2010
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.038989469,396,ZWIR62FL.DTA,Zimbabwe,2010
"Married, Does Not Want Child within 2 Years",Use Later,0.703256259,396,ZWIR62FL.DTA,Zimbabwe,2010
"Married, Wants Child within 2 Years",Does Not Intend,0.235542385,215,ZWIR62FL.DTA,Zimbabwe,2010
"Married, Wants Child within 2 Years",Unsure About Use,0.057406781,215,ZWIR62FL.DTA,Zimbabwe,2010
"Married, Wants Child within 2 Years",Use Later,0.707050834,215,ZWIR62FL.DTA,Zimbabwe,2010
"Not Married, Not Sexually Active",Does Not Intend,0.13788889,1783,ZWIR62FL.DTA,Zimbabwe,2010
"Not Married, Not Sexually Active",Unsure About Use,0.102629818,1783,ZWIR62FL.DTA,Zimbabwe,2010
"Not Married, Not Sexually Active",Use Later,0.759481292,1783,ZWIR62FL.DTA,Zimbabwe,2010
"Not Married, Sexually Active",Does Not Intend,0.188577779,138,ZWIR62FL.DTA,Zimbabwe,2010
"Not Married, Sexually Active",Unsure About Use,0.07658538,138,ZWIR62FL.DTA,Zimbabwe,2010
"Not Married, Sexually Active",Use Later,0.734836842,138,ZWIR62FL.DTA,Zimbabwe,2010
All Never Users,Does Not Intend,0.538989144,13153,CDIR61FL.DTA,Congo Democratic Republic,2013
All Never Users,Unsure About Use,0.11891171,13153,CDIR61FL.DTA,Congo Democratic Republic,2013
All Never Users,Use Later,0.342099145,13153,CDIR61FL.DTA,Congo Democratic Republic,2013
"Infecund, Menopausal",Does Not Intend,0.806522547,2325,CDIR61FL.DTA,Congo Democratic Republic,2013
"Infecund, Menopausal",Unsure About Use,0.088705434,2325,CDIR61FL.DTA,Congo Democratic Republic,2013
"Infecund, Menopausal",Use Later,0.104772019,2325,CDIR61FL.DTA,Congo Democratic Republic,2013
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.507164575,5473,CDIR61FL.DTA,Congo Democratic Republic,2013
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.09280249,5473,CDIR61FL.DTA,Congo Democratic Republic,2013
"Married, Does Not Want Child within 2 Years",Use Later,0.400032935,5473,CDIR61FL.DTA,Congo Democratic Republic,2013
"Married, Wants Child within 2 Years",Does Not Intend,0.704735693,1299,CDIR61FL.DTA,Congo Democratic Republic,2013
"Married, Wants Child within 2 Years",Unsure About Use,0.077118958,1299,CDIR61FL.DTA,Congo Democratic Republic,2013
"Married, Wants Child within 2 Years",Use Later,0.21814535,1299,CDIR61FL.DTA,Congo Democratic Republic,2013
"Not Married, Not Sexually Active",Does Not Intend,0.374251598,3021,CDIR61FL.DTA,Congo Democratic Republic,2013
"Not Married, Not Sexually Active",Unsure About Use,0.192553991,3021,CDIR61FL.DTA,Congo Democratic Republic,2013
"Not Married, Not Sexually Active",Use Later,0.433194411,3021,CDIR61FL.DTA,Congo Democratic Republic,2013
"Not Married, Sexually Active",Does Not Intend,0.468918471,1035,CDIR61FL.DTA,Congo Democratic Republic,2013
"Not Married, Sexually Active",Unsure About Use,0.121815631,1035,CDIR61FL.DTA,Congo Democratic Republic,2013
"Not Married, Sexually Active",Use Later,0.409265897,1035,CDIR61FL.DTA,Congo Democratic Republic,2013
All Never Users,Does Not Intend,0.481754549,6485,CIIR62FL.DTA,Cote d'Ivoire,2011
All Never Users,Unsure About Use,0.128208619,6485,CIIR62FL.DTA,Cote d'Ivoire,2011
All Never Users,Use Later,0.390036832,6485,CIIR62FL.DTA,Cote d'Ivoire,2011
"Infecund, Menopausal",Does Not Intend,0.790093163,1157,CIIR62FL.DTA,Cote d'Ivoire,2011
"Infecund, Menopausal",Unsure About Use,0.085312919,1157,CIIR62FL.DTA,Cote d'Ivoire,2011
"Infecund, Menopausal",Use Later,0.124593918,1157,CIIR62FL.DTA,Cote d'Ivoire,2011
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.428969849,2419,CIIR62FL.DTA,Cote d'Ivoire,2011
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.123217395,2419,CIIR62FL.DTA,Cote d'Ivoire,2011
"Married, Does Not Want Child within 2 Years",Use Later,0.447812756,2419,CIIR62FL.DTA,Cote d'Ivoire,2011
"Married, Wants Child within 2 Years",Does Not Intend,0.580798324,781,CIIR62FL.DTA,Cote d'Ivoire,2011
"Married, Wants Child within 2 Years",Unsure About Use,0.152088737,781,CIIR62FL.DTA,Cote d'Ivoire,2011
"Married, Wants Child within 2 Years",Use Later,0.267112939,781,CIIR62FL.DTA,Cote d'Ivoire,2011
"Not Married, Not Sexually Active",Does Not Intend,0.359835594,1448,CIIR62FL.DTA,Cote d'Ivoire,2011
"Not Married, Not Sexually Active",Unsure About Use,0.163886455,1448,CIIR62FL.DTA,Cote d'Ivoire,2011
"Not Married, Not Sexually Active",Use Later,0.476277951,1448,CIIR62FL.DTA,Cote d'Ivoire,2011
"Not Married, Sexually Active",Does Not Intend,0.340065737,680,CIIR62FL.DTA,Cote d'Ivoire,2011
"Not Married, Sexually Active",Unsure About Use,0.110439959,680,CIIR62FL.DTA,Cote d'Ivoire,2011
"Not Married, Sexually Active",Use Later,0.549494304,680,CIIR62FL.DTA,Cote d'Ivoire,2011
All Never Users,Does Not Intend,0.602700353,8588,CMIR71FL.DTA,Cameroon,2018
All Never Users,Unsure About Use,0.107290161,8588,CMIR71FL.DTA,Cameroon,2018
All Never Users,Use Later,0.290009486,8588,CMIR71FL.DTA,Cameroon,2018
"Infecund, Menopausal",Does Not Intend,0.868507222,1640,CMIR71FL.DTA,Cameroon,2018
"Infecund, Menopausal",Unsure About Use,0.054484904,1640,CMIR71FL.DTA,Cameroon,2018
"Infecund, Menopausal",Use Later,0.077007874,1640,CMIR71FL.DTA,Cameroon,2018
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.587126578,2079,CMIR71FL.DTA,Cameroon,2018
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.088385743,2079,CMIR71FL.DTA,Cameroon,2018
"Married, Does Not Want Child within 2 Years",Use Later,0.324487679,2079,CMIR71FL.DTA,Cameroon,2018
"Married, Wants Child within 2 Years",Does Not Intend,0.713147645,1207,CMIR71FL.DTA,Cameroon,2018
"Married, Wants Child within 2 Years",Unsure About Use,0.085392876,1207,CMIR71FL.DTA,Cameroon,2018
"Married, Wants Child within 2 Years",Use Later,0.201459479,1207,CMIR71FL.DTA,Cameroon,2018
"Not Married, Not Sexually Active",Does Not Intend,0.440310539,2941,CMIR71FL.DTA,Cameroon,2018
"Not Married, Not Sexually Active",Unsure About Use,0.165222882,2941,CMIR71FL.DTA,Cameroon,2018
"Not Married, Not Sexually Active",Use Later,0.394466579,2941,CMIR71FL.DTA,Cameroon,2018
"Not Married, Sexually Active",Does Not Intend,0.469963016,721,CMIR71FL.DTA,Cameroon,2018
"Not Married, Sexually Active",Unsure About Use,0.093332079,721,CMIR71FL.DTA,Cameroon,2018
"Not Married, Sexually Active",Use Later,0.436704906,721,CMIR71FL.DTA,Cameroon,2018
